"4496 87 1", 3.40
"528 175 1", 3.40
"1488 203 1", 3.50
"1984 295 1", 3.50
"2064 157 1", 3.50
"2176 10 1", 3.50
"2608 111 1", 3.50
"3104 275 1", 3.50
"352 296 1", 3.50
"400 199 1", 3.50
"4144 46 1", 3.50
"4432 225 1", 3.50
"4464 183 1", 3.50
"4784 219 1", 3.50
"592 113 1", 3.50
"1024 224 1", 3.60
"1248 300 1", 3.60
"1680 185 1", 3.60
"1680 284 1", 3.60
"2240 159 1", 3.60
"2512 111 1", 3.60
"4000 60 1", 3.60
"4160 295 1", 3.60
"4432 135 1", 3.60
"4672 222 1", 3.60
"4752 63 1", 3.60
"4800 279 1", 3.60
"1280 19 1", 3.70
"1424 300 1", 3.70
"2304 185 1", 3.70
"2688 221 1", 3.70
"2928 214 1", 3.70
"3504 265 1", 3.70
"3616 60 1", 3.70
"3712 213 1", 3.70
"3744 215 1", 3.70
"3760 40 1", 3.70
"3792 275 1", 3.70
"4272 93 1", 3.70
"4576 229 1", 3.70
"4576 63 1", 3.70
"1360 64 1", 3.80
"2176 296 1", 3.80
"2272 10 1", 3.80
"2768 295 1", 3.80
"288 159 1", 3.80
"2944 300 1", 3.80
"3104 264 1", 3.80
"4672 69 1", 3.80
"1120 160 1", 3.90
"1696 213 1", 3.90
"2160 70 1", 3.90
"2400 13 1", 3.90
"2448 148 1", 3.90
"2864 276 1", 3.90
"3776 241 1", 3.90
"3792 200 1", 3.90
"3840 146 1", 3.90
"4048 266 1", 3.90
"4800 264 1", 3.90
"592 38 1", 3.90
"864 14 1", 3.90
"128 97 1", 4.00
"1696 119 1", 4.00
"2288 266 1", 4.00
"2352 298 1", 4.00
"2368 149 1", 4.00
"2752 10 1", 4.00
"2976 65 1", 4.00
"3264 16 1", 4.00
"3360 294 1", 4.00
"4016 69 1", 4.00
"4080 277 1", 4.00
"464 230 1", 4.00
"752 273 1", 4.00
"2416 215 1", 4.10
"2448 179 1", 4.10
"2800 18 1", 4.10
"288 296 1", 4.10
"3088 65 1", 4.10
"3120 212 1", 4.10
"3584 269 1", 4.10
"384 231 1", 4.10
"4032 99 1", 4.10
"4080 155 1", 4.10
"4144 55 1", 4.10
"4208 91 1", 4.10
"4464 37 1", 4.10
"4592 82 1", 4.10
"528 201 1", 4.10
"944 201 1", 4.10
"1424 275 1", 4.20
"2240 151 1", 4.20
"2400 285 1", 4.20
"2528 188 1", 4.20
"2528 93 1", 4.20
"2800 70 1", 4.20
"3424 193 1", 4.20
"3712 276 1", 4.20
"400 287 1", 4.20
"4080 276 1", 4.20
"4144 10 1", 4.20
"4432 140 1", 4.20
"4800 159 1", 4.20
"1056 31 1", 4.30
"1104 10 1", 4.30
"1648 206 1", 4.30
"176 159 1", 4.30
"1904 126 1", 4.30
"3168 284 1", 4.30
"3248 62 1", 4.30
"3504 175 1", 4.30
"3504 233 1", 4.30
"352 168 1", 4.30
"352 300 1", 4.30
"384 259 1", 4.30
"384 270 1", 4.30
"3856 135 1", 4.30
"4448 67 1", 4.30
"512 241 1", 4.30
"576 264 1", 4.30
"1104 17 1", 4.40
"128 146 1", 4.40
"1424 243 1", 4.40
"1584 137 1", 4.40
"1616 65 1", 4.40
"1792 251 1", 4.40
"1824 163 1", 4.40
"1840 10 1", 4.40
"1984 290 1", 4.40
"2400 10 1", 4.40
"2864 265 1", 4.40
"2864 48 1", 4.40
"3280 214 1", 4.40
"3312 84 1", 4.40
"3824 65 1", 4.40
"4160 135 1", 4.40
"2016 296 1", 4.50
"2112 175 1", 4.50
"2288 213 1", 4.50
"2288 264 1", 4.50
"288 23 1", 4.50
"3152 296 1", 4.50
"368 12 1", 4.50
"3680 242 1", 4.50
"3840 134 1", 4.50
"4064 47 1", 4.50
"432 255 1", 4.50
"4496 146 1", 4.50
"576 206 1", 4.50
"128 115 1", 4.60
"144 242 1", 4.60
"1952 189 1", 4.60
"2032 296 1", 4.60
"2144 248 1", 4.60
"2448 209 1", 4.60
"3280 10 1", 4.60
"352 264 1", 4.60
"352 95 1", 4.60
"3904 36 1", 4.60
"4640 278 1", 4.60
"496 210 1", 4.60
"1024 201 1", 4.70
"1072 248 1", 4.70
"1168 135 1", 4.70
"1216 38 1", 4.70
"128 287 1", 4.70
"1440 178 1", 4.70
"1440 24 1", 4.70
"1568 152 1", 4.70
"1600 23 1", 4.70
"1648 11 1", 4.70
"1680 64 1", 4.70
"176 151 1", 4.70
"3552 175 1", 4.70
"4048 258 1", 4.70
"4416 92 1", 4.70
"4496 41 1", 4.70
"4608 277 1", 4.70
