"-m14 -p1 -n12094 -l9 -t", 6.00
"-m14 -p1 -n17653 -l5 -t", 6.00
"-m14 -p1 -n23614 -l10 -t", 6.00
"-m14 -p1 -n25020 -l8 -t", 6.00
"-m14 -p1 -n31006 -l8 -t", 6.00
"-m14 -p1 -n52341 -l13 -t", 6.00
"-m14 -p1 -n56369 -l10 -t", 6.00
"-m14 -p1 -n57224 -l11 -t", 6.00
"-m14 -p1 -n58488 -l16 -t", 6.00
"-m14 -p1 -n64347 -l4 -t", 6.00
"-m14 -p1 -n64347 -l5 -t", 6.00
"-m14 -p1 -n69926 -l6 -t", 6.00
"-m10 -p1 -n16489 -l7 -t", 6.10
"-m12 -p1 -n47307 -l7 -t", 6.10
"-m14 -p1 -n12805 -l5 -t", 6.10
"-m14 -p1 -n21798 -l11 -t", 6.10
"-m14 -p1 -n28119 -l10 -t", 6.10
"-m14 -p1 -n36598 -l5 -t", 6.10
"-m14 -p1 -n38822 -l13 -t", 6.10
"-m14 -p1 -n46995 -l15 -t", 6.10
"-m14 -p1 -n54615 -l10 -t", 6.10
"-m14 -p1 -n57224 -l12 -t", 6.10
"-m14 -p1 -n61172 -l12 -t", 6.10
"-m14 -p1 -n62945 -l7 -t", 6.10
"-m14 -p1 -n63078 -l16 -t", 6.10
"-m14 -p1 -n64452 -l10 -t", 6.10
"-m14 -p1 -n67738 -l10 -t", 6.10
"-m10 -p1 -n33137 -l12 -t", 6.20
"-m14 -p1 -n19164 -l6 -t", 6.20
"-m14 -p1 -n23466 -l4 -t", 6.20
"-m14 -p1 -n28877 -l7 -t", 6.20
"-m14 -p1 -n35033 -l10 -t", 6.20
"-m14 -p1 -n36407 -l4 -t", 6.20
"-m14 -p1 -n61668 -l4 -t", 6.20
"-m14 -p1 -n63794 -l4 -t", 6.20
"-m12 -p1 -n29629 -l7 -t", 6.30
"-m14 -p1 -n10550 -l9 -t", 6.30
"-m14 -p1 -n14595 -l10 -t", 6.30
"-m14 -p1 -n21585 -l12 -t", 6.30
"-m14 -p1 -n30308 -l4 -t", 6.30
"-m14 -p1 -n43489 -l4 -t", 6.30
"-m14 -p1 -n58657 -l16 -t", 6.30
"-m14 -p1 -n62817 -l11 -t", 6.30
"-m14 -p1 -n70000 -l8 -t", 6.30
"-m10 -p1 -n19288 -l10 -t", 6.40
"-m10 -p1 -n48035 -l8 -t", 6.40
"-m12 -p1 -n41394 -l9 -t", 6.40
"-m12 -p1 -n47882 -l5 -t", 6.40
"-m12 -p1 -n48892 -l6 -t", 6.40
"-m14 -p1 -n13047 -l9 -t", 6.40
"-m14 -p1 -n18326 -l16 -t", 6.40
"-m14 -p1 -n20747 -l6 -t", 6.40
"-m14 -p1 -n48144 -l4 -t", 6.40
"-m14 -p1 -n48389 -l4 -t", 6.40
"-m14 -p1 -n50915 -l13 -t", 6.40
"-m14 -p1 -n57055 -l13 -t", 6.40
"-m14 -p1 -n63571 -l4 -t", 6.40
"-m14 -p1 -n66437 -l9 -t", 6.40
"-m12 -p1 -n13066 -l5 -t", 6.50
"-m12 -p1 -n46616 -l13 -t", 6.50
"-m12 -p1 -n56369 -l10 -t", 6.50
"-m12 -p1 -n57001 -l9 -t", 6.50
"-m14 -p1 -n23529 -l10 -t", 6.50
"-m14 -p1 -n37101 -l16 -t", 6.50
"-m14 -p1 -n48478 -l14 -t", 6.50
"-m14 -p1 -n57055 -l14 -t", 6.50
"-m14 -p1 -n23384 -l16 -t", 6.60
"-m14 -p1 -n32859 -l8 -t", 6.60
"-m14 -p1 -n34389 -l5 -t", 6.60
"-m14 -p1 -n36407 -l15 -t", 6.60
"-m14 -p1 -n39468 -l4 -t", 6.60
"-m14 -p1 -n41371 -l5 -t", 6.60
"-m14 -p1 -n48569 -l13 -t", 6.60
"-m14 -p1 -n69926 -l7 -t", 6.60
"-m10 -p1 -n44455 -l4 -t", 6.70
"-m12 -p1 -n16099 -l10 -t", 6.70
"-m12 -p1 -n39259 -l5 -t", 6.70
"-m14 -p1 -n14674 -l7 -t", 6.70
"-m14 -p1 -n17862 -l4 -t", 6.70
"-m14 -p1 -n30822 -l5 -t", 6.70
"-m14 -p1 -n41483 -l16 -t", 6.70
"-m14 -p1 -n63794 -l6 -t", 6.70
"-m14 -p1 -n68246 -l8 -t", 6.70
"-m10 -p1 -n55803 -l6 -t", 6.80
"-m12 -p1 -n11292 -l5 -t", 6.80
"-m12 -p1 -n51750 -l11 -t", 6.80
"-m12 -p1 -n59905 -l6 -t", 6.80
"-m12 -p1 -n61615 -l7 -t", 6.80
"-m14 -p1 -n16377 -l15 -t", 6.80
"-m14 -p1 -n67576 -l8 -t", 6.80
"-m14 -p1 -n70000 -l16 -t", 6.80
"-m10 -p1 -n28844 -l6 -t", 6.90
"-m12 -p1 -n42061 -l11 -t", 6.90
"-m12 -p1 -n65648 -l14 -t", 6.90
"-m12 -p1 -n70000 -l4 -t", 6.90
"-m14 -p1 -n33793 -l16 -t", 6.90
"-m14 -p1 -n35033 -l8 -t", 6.90
"-m14 -p1 -n45453 -l15 -t", 6.90
"-m14 -p1 -n57535 -l9 -t", 6.90
"-m14 -p1 -n59994 -l8 -t", 6.90
"-m14 -p1 -n67295 -l13 -t", 6.90
"-m10 -p1 -n10000 -l9 -t", 7.00
"-m10 -p1 -n19542 -l5 -t", 7.00
"-m10 -p1 -n36549 -l12 -t", 7.00
"-m10 -p1 -n56642 -l5 -t", 7.00
"-m10 -p1 -n61392 -l8 -t", 7.00
"-m12 -p1 -n34758 -l5 -t", 7.00
"-m12 -p1 -n54001 -l5 -t", 7.00
"-m12 -p1 -n64347 -l4 -t", 7.00
"-m14 -p1 -n30081 -l12 -t", 7.00
"-m14 -p1 -n44732 -l8 -t", 7.00
"-m14 -p1 -n45453 -l16 -t", 7.00
"-m14 -p1 -n50140 -l15 -t", 7.00
